"Node","X_Coord","Y_Coord"
49223,-157.756757335706,21.2820747120323
49231,-157.757550734772,21.2751406824586
49270,-157.754567265525,21.2958100361687
49271,-157.753026238397,21.2927260449136
49272,-157.754659758532,21.2911891207864
49343,-157.75475504354,21.2966757942404
49364,-157.762718297199,21.2920017248537
49390,-157.756157938656,21.300937399593
49508,-157.748742285043,21.2888062735893
49564,-157.748218996999,21.2926556079078
50186,-157.753357171425,21.2781341557063
50187,-157.755281437584,21.2756287644989
50190,-157.760784498039,21.2821061430349
50229,-157.7566879117,21.2936837889928
50230,-157.752417642347,21.2921856858689
50231,-157.752464721351,21.2921367198648
50232,-157.756486549683,21.2906585107425
50233,-157.754166484492,21.2893051456305
50234,-157.754086725485,21.2891360056166
50235,-157.754281002501,21.289105924614
50236,-157.755660903615,21.2885952255718
50247,-157.751136658241,21.2849456882698
50248,-157.762079232146,21.2874568034776
50249,-157.763466681261,21.2865660444039
50322,-157.760956661053,21.2925244028969
50323,-157.761539711102,21.2941680700329
50333,-157.762450328177,21.2924332208893
50337,-157.754210735495,21.2981772453646
50356,-157.75486797455,21.2988497924202
50357,-157.754691527535,21.2998487115029
50374,-157.756669508699,21.2843514122206
50471,-157.748407315015,21.2884578475604
50629,-157.745641681786,21.280693603918
51081,-157.757263375748,21.2835685861559
51082,-157.75221083333,21.2826008410758
51090,-157.756408148677,21.2754123514811
51129,-157.755858498632,21.2901126526974
51140,-157.757380114757,21.2858124623415
51141,-157.762632406192,21.2891358146165
51204,-157.754357408507,21.2966620562393
51228,-157.764240618325,21.2909846507695
51375,-157.74749989394,21.29123207679
51447,-157.74762566295,21.2941425880308
51448,-157.747180322913,21.2939194650123
51752,-157.760666572029,21.2825346810703
52075,-157.756934770721,21.2826809270824
52076,-157.75608564765,21.2821830300413
52082,-157.757749776788,21.2760000435297
52128,-157.752860652383,21.2914041598042
52129,-157.754366684508,21.2896881116622
52130,-157.753688168452,21.2874845304799
52141,-157.752424834347,21.2874523374772
52142,-157.754545080523,21.2846312252438
52143,-157.764892887379,21.2885285425663
52221,-157.763614218273,21.2907937377537
52424,-157.756019697645,21.2999762395135
52745,-157.760315495,21.2820778800325
52746,-157.75995159797,21.2812199899616
52989,-157.755542741605,21.2838979271831
52990,-157.750965041227,21.2819856110249
52996,-157.758850173879,21.2811071179522
52998,-157.760315906,21.2837596111717
53049,-157.752746236374,21.2926376239063
53050,-157.753151329408,21.2897165366646
53051,-157.756265025665,21.2889538316015
53052,-157.753342919423,21.2879979675224
53063,-157.752283835336,21.2874587944777
53064,-157.753928814472,21.2871701094539
53065,-157.757615966777,21.284609537242
53122,-157.746142776828,21.2835358271532
53132,-157.756916329719,21.2967403382457
53133,-157.748225077,21.278348898724
53147,-157.762544662185,21.2910858967779
53274,-157.747558837945,21.2903680117185
53393,-157.752028416315,21.2907560947506
53916,-157.757333963754,21.2868621244284
53917,-157.757197701742,21.284657299246
53969,-157.746765744879,21.2860390003603
53970,-157.753708130454,21.2960560521891
53977,-157.761143164069,21.2932365309558
54172,-157.747735946959,21.2918963168449
54468,-157.755310795586,21.2930175419377
54757,-157.753335430423,21.2823641010563
54778,-157.761385037089,21.2787682047587
54779,-157.761344259085,21.2781027647036
54803,-157.755484717601,21.2885652875693
54804,-157.752204528329,21.2874592574778
54815,-157.751932169307,21.2867600084199
54869,-157.754474286517,21.2967104572433
54877,-157.745902098808,21.294725419079
54921,-157.754570174525,21.2990916114402
55040,-157.749477181104,21.287956815519
55386,-157.752511239355,21.2830185441104
55703,-157.756548921689,21.2840034901919
55704,-157.757815427793,21.2827581260888
55705,-157.752931230389,21.2825674740731
55706,-157.748554491027,21.281503399985
55716,-157.751196693246,21.2804675478993
55717,-157.749805779131,21.2794930788187
55718,-157.759623780943,21.2767993665958
55719,-157.756702880701,21.274118344374
55727,-157.759858848962,21.2807981189267
55756,-157.754556545524,21.2907704667518
55757,-157.756282282667,21.2895340246495
55758,-157.757445928763,21.2879907745218
55819,-157.746611281866,21.2878752485123
55820,-157.74689548489,21.2839499351874
55821,-157.754306019503,21.2966181372356
55822,-157.75559812161,21.2966175482356
55837,-157.747272081921,21.2841875912071
55838,-157.746526331859,21.2807801619252
55993,-157.747784234963,21.2929019009281
55994,-157.747069974904,21.2935511429819
55995,-157.747106697907,21.2951620201151
56574,-157.748459118019,21.281454865981
56585,-157.754056464482,21.2797399028391
56624,-157.75705485173,21.2911470507829
56625,-157.753879698468,21.2906480207416
56626,-157.755772370624,21.2895745106528
56627,-157.756385749675,21.2894424296419
56628,-157.752256113333,21.289322925632
56638,-157.756420432678,21.2873354514676
56639,-157.752312370338,21.2845923182406
56640,-157.764561883352,21.2872701164621
56701,-157.746319259842,21.2817394400046
56721,-157.76261341519,21.2913148907968
56722,-157.764234560325,21.2918915858446
56998,-157.752130969323,21.2900519946923
57492,-157.749837338133,21.2836276751608
57504,-157.754039337481,21.2809862019422
57505,-157.747317299925,21.2791059187866
57506,-157.758882089882,21.2777496766744
57518,-157.761045572061,21.2800442188643
57545,-157.757336980754,21.2899418286832
57546,-157.756735366704,21.288948259601
57547,-157.75596177464,21.2876059194899
57557,-157.750946940225,21.2848868202649
57616,-157.755486485601,21.2911218617809
57622,-157.760996262057,21.2929013269281
57626,-157.762203688157,21.2910681367764
57627,-157.762111894149,21.2908391107575
57628,-157.763511330265,21.2917350868316
57648,-157.754987322559,21.3006572255698
57649,-157.754709468536,21.2995702794799
57775,-157.74871369404,21.289129405616
58419,-157.750470086186,21.2841891342072
58420,-157.75197154731,21.2838589601799
58421,-157.754661619532,21.2819402100212
58431,-157.750500417188,21.281007450944
58432,-157.751647479283,21.2802862488843
58433,-157.753800538461,21.2797570968405
58434,-157.756629454695,21.2763480535585
58435,-157.759880883964,21.2837289191692
58448,-157.760547023019,21.2784429177318
58475,-157.757225476745,21.2889796196036
58482,-157.762425211175,21.2887522895848
58483,-157.763422443257,21.2869062204321
58542,-157.755068454566,21.2966981772423
58547,-157.746490143856,21.2809000229351
58562,-157.762352617169,21.2930161159376
58563,-157.763296313247,21.2907587377508
58565,-157.756667606698,21.2992510064535
58764,-157.74799016798,21.2943720330498
58765,-157.747870836971,21.2915414028155
59089,-157.754448597515,21.2821100470352
59090,-157.747226207917,21.28422224321
61448,-157.759881539964,21.2768011495959
61449,-157.759916166967,21.277007890613
190506,-157.752394547345,21.2890218926071
190507,-157.752952815391,21.2890979876134
190508,-157.752901734387,21.288996829605
