"subc","nodes","x_coord","y_coord"
34,697,-157.752065815885,21.2878109440199
34,698,-157.752085474165,21.2876375214545
34,699,-157.752085474165,21.2876375214545
34,700,-157.752081393042,21.2875044020066
34,701,-157.752094352273,21.2874761848781
34,702,-157.752115895532,21.2874620987969
34,703,-157.752204528216,21.2874592569392
34,704,-157.752204528216,21.2874592569392
34,705,-157.752283834931,21.2874587937883
34,706,-157.752283834931,21.2874587937883
34,707,-157.752424834239,21.2874523366561
34,708,-157.752424834239,21.2874523366561
34,709,-157.752847975154,21.2877865130372
34,710,-157.752847975154,21.2877865130372
34,711,-157.753200275572,21.288110174545
34,712,-157.753306514284,21.2882512664828
34,713,-157.753128507874,21.2879922329552
34,714,-157.753293501094,21.2881284424737
34,715,-157.753293501094,21.2881284424737
34,716,-157.753293501094,21.2881284424737
34,717,-157.753168237224,21.287947127458
34,718,-157.753168237224,21.287947127458
34,719,-157.753168237224,21.287947127458
34,720,-157.753168237224,21.287947127458
34,721,-157.753172335435,21.2879107858541
34,722,-157.753342918841,21.2879979679319
34,723,-157.753342918841,21.2879979679319
34,724,-157.753342918841,21.2879979679319
34,725,-157.75339426923,21.2875888555413
34,726,-157.753591035498,21.2876066729097
34,727,-157.753529501186,21.2875185123695
34,728,-157.753529501186,21.2875185123695
34,729,-157.753529501186,21.2875185123695
34,730,-157.753529501186,21.2875185123695
34,731,-157.753688168574,21.2874845296873
34,732,-157.753688168574,21.2874845296873
34,733,-157.753688168574,21.2874845296873
34,734,-157.753836634053,21.2876251243001
34,735,-157.753928813664,21.2871701087136
34,736,-157.753928813664,21.2871701087136
34,737,-157.754204379429,21.2868304905348
34,738,-157.754248001944,21.2868717406384
34,739,-157.754248001944,21.2868717406384
34,740,-157.754248001944,21.2868717406384
34,741,-157.754248001944,21.2868717406384
34,742,-157.754290146873,21.2869190117031
34,743,-157.754398371288,21.2867499535475
34,744,-157.754398371288,21.2867499535475
35,745,-157.755286275541,21.2862328334786
35,746,-157.754984721168,21.2866796985093
35,747,-157.755207588459,21.2863028951625
35,748,-157.755207588459,21.2863028951625
35,749,-157.754929527076,21.2865346684403
35,750,-157.754893085647,21.286586368666
35,751,-157.754882697578,21.2865746487011
35,752,-157.754882697578,21.2865746487011
35,753,-157.754797650491,21.2864786955354
35,754,-157.754779782761,21.2864590966101
35,755,-157.754779782761,21.2864590966101
35,756,-157.754727758779,21.2864993457682
36,757,-157.75592082009,21.2868381284769
36,758,-157.755937810981,21.2866506117364
36,759,-157.755937810981,21.2866506117364
36,760,-157.755794731542,21.2867095901755
36,761,-157.755794731542,21.2867095901755
36,762,-157.755794731542,21.2867095901755
36,763,-157.75571238332,21.2867731308754
36,764,-157.75571238332,21.2867731308754
36,765,-157.755371950355,21.2870699889888
36,766,-157.755371950355,21.2870699889888
36,767,-157.755406108405,21.2870351087833
37,768,-157.754002900713,21.2883202993424
37,769,-157.754184325446,21.2885121490165
37,770,-157.754145653699,21.2883634146399
37,771,-157.754145653699,21.2883634146399
37,772,-157.754145653699,21.2883634146399
37,773,-157.755832363673,21.287534037366
37,774,-157.755217391969,21.2879201199177
37,775,-157.755727765324,21.2874286134398
37,776,-157.755727765324,21.2874286134398
37,777,-157.755679295463,21.2874657329573
37,778,-157.755365280084,21.2877446046298
37,779,-157.755365280084,21.2877446046298
37,780,-157.75518994466,21.2878661192261
37,781,-157.75518994466,21.2878661192261
37,782,-157.75518994466,21.2878661192261
37,783,-157.75518994466,21.2878661192261
37,784,-157.755149983285,21.2878308325269
37,785,-157.754640023618,21.28825929563
37,786,-157.754640023618,21.28825929563
39,787,-157.747106697816,21.2951620204109
39,788,-157.747106697816,21.2951620204109
39,789,-157.746874723989,21.2953732990385
39,790,-157.746905345006,21.2948895824883
39,791,-157.746905345006,21.2948895824883
39,792,-157.746789925115,21.2948674654612
39,793,-157.746789925115,21.2948674654612
39,794,-157.747290137929,21.2949993105698
39,795,-157.746492173075,21.2949925548626
39,796,-157.746492173075,21.2949925548626
39,797,-157.746046858476,21.2953011149546
39,798,-157.746080922097,21.2949038448366
40,799,-157.747625662394,21.2941425876104
40,800,-157.747758097458,21.2941468512962
40,801,-157.747758097458,21.2941468512962
40,802,-157.747990167512,21.2943720325433
40,803,-157.747990167512,21.2943720325433
40,804,-157.748192729911,21.2941935413988
41,805,-157.757055096316,21.2940121796184
41,806,-157.757048826242,21.2938992256688
42,807,-157.747180323513,21.2939194649114
42,808,-157.747180323513,21.2939194649114
42,809,-157.746923651605,21.293986981514
42,810,-157.746396966347,21.2947366698615
42,811,-157.746540803915,21.2939772427556
42,812,-157.747069974899,21.2935511430708
42,813,-157.747069974899,21.2935511430708
42,814,-157.747069974899,21.2935511430708
42,815,-157.747358961247,21.2938737595664
42,816,-157.74671110943,21.2935567485451
42,817,-157.747271299831,21.2933645238538
42,818,-157.747271299831,21.2933645238538
42,819,-157.746817994755,21.2932397752954
42,820,-157.746655949512,21.2930819883431
42,821,-157.746830217441,21.2929030610275
42,822,-157.746570120015,21.2930055477678
42,823,-157.746198804331,21.2931035918573
42,824,-157.747025081642,21.2927046912685
42,825,-157.747103523209,21.2926100439184
42,826,-157.747419151972,21.2926960227034
42,827,-157.747419151972,21.2926960227034
42,828,-157.747419151972,21.2926960227034
42,829,-157.747272129006,21.2922213578295
42,830,-157.747499072924,21.2926251606227
42,831,-157.747499072924,21.2926251606227
42,832,-157.747784235354,21.2929019009021
42,833,-157.747784235354,21.2929019009021
42,834,-157.747784235354,21.2929019009021
42,835,-157.747784235354,21.2929019009021
42,836,-157.747840376432,21.2929611932046
42,837,-157.747840376432,21.2929611932046
42,838,-157.747737198113,21.2923461315688
42,839,-157.747737198113,21.2923461315688
42,840,-157.747737198113,21.2923461315688
42,841,-157.747737198113,21.2923461315688
42,842,-157.748099829943,21.2932146545327
42,843,-157.748099829943,21.2932146545327
42,844,-157.747713193409,21.2919707509495
42,845,-157.747713193409,21.2919707509495
42,846,-157.747793588303,21.291981969992
42,847,-157.747793588303,21.291981969992
42,848,-157.747793588303,21.291981969992
42,849,-157.747793588303,21.291981969992
42,850,-157.747735947156,21.2918963167617
42,851,-157.748218997309,21.2926556080699
42,852,-157.748218997309,21.2926556080699
42,853,-157.747834580302,21.2918120763663
42,854,-157.747834580302,21.2918120763663
42,855,-157.747499894005,21.2912320765991
42,856,-157.747499894005,21.2912320765991
42,857,-157.748609576471,21.2933683082009
42,858,-157.747870837369,21.2915414029135
42,859,-157.747870837369,21.2915414029135
42,860,-157.747770024267,21.2913180266057
42,861,-157.747770024267,21.2913180266057
42,862,-157.747789589018,21.2912275179357
42,863,-157.747901751565,21.2913119498866
42,864,-157.747901751565,21.2913119498866
42,865,-157.748384932119,21.2919146107707
42,866,-157.747927366954,21.291212754665
42,867,-157.747927366954,21.291212754665
42,868,-157.747669693202,21.2907884608189
42,869,-157.748823544071,21.2928396992928
42,870,-157.748823544071,21.2928396992928
42,871,-157.748844113365,21.292746990881
42,872,-157.748844113365,21.292746990881
42,873,-157.748878435092,21.2929009889895
42,874,-157.748878435092,21.2929009889895
42,875,-157.747893813249,21.2907713224386
42,876,-157.747893813249,21.2907713224386
42,877,-157.747893813249,21.2907713224386
42,878,-157.747893813249,21.2907713224386
42,879,-157.74755883827,21.2903680115745
42,880,-157.747849127735,21.2903114118423
42,881,-157.747849127735,21.2903114118423
42,882,-157.747849127735,21.2903114118423
42,883,-157.748284304277,21.2907365186754
42,884,-157.747705077028,21.2900057502652
42,885,-157.747816098334,21.2899992616566
42,886,-157.747816098334,21.2899992616566
42,887,-157.747833201641,21.2900117505419
42,888,-157.748094888169,21.2902363247466
42,889,-157.747963564667,21.2899980979339
42,890,-157.747963564667,21.2899980979339
42,891,-157.747963564667,21.2899980979339
42,892,-157.747963564667,21.2899980979339
42,893,-157.747964548525,21.2899063059313
42,894,-157.747964548525,21.2899063059313
42,895,-157.748079091577,21.2899986815939
42,896,-157.748079091577,21.2899986815939
42,897,-157.748079091577,21.2899986815939
42,898,-157.748251379198,21.2898341164513
42,899,-157.748173907999,21.2896622874846
42,900,-157.748173907999,21.2896622874846
42,901,-157.748173907999,21.2896622874846
42,902,-157.748216426147,21.2896973664404
42,903,-157.748265735076,21.2895662326955
42,904,-157.748265735076,21.2895662326955
43,905,-157.757613553723,21.2920445196389
43,906,-157.75763521929,21.2919558087136
43,907,-157.757583609896,21.2921367379201
43,908,-157.757583609896,21.2921367379201
43,909,-157.757563805925,21.2921977308407
43,910,-157.757496748876,21.2924073879906
43,911,-157.757425318424,21.2926593942157
43,912,-157.757343100604,21.2929275189899
43,913,-157.75727822531,21.2931190287202
45,914,-157.746125921474,21.2943944985074
45,915,-157.746125930467,21.2943943429246
45,916,-157.746125930467,21.2943943429246
45,917,-157.746142675844,21.2941346843683
45,918,-157.746141334055,21.2941332256679
45,919,-157.746141334055,21.2941332256679
45,920,-157.745902099103,21.2947254184434
45,921,-157.74582455326,21.2937887358615
45,922,-157.74582455326,21.2937887358615
45,923,-157.745808755769,21.2937573486228
46,924,-157.756124976986,21.2926088523167
46,925,-157.755655145968,21.292644282008
46,926,-157.755673554191,21.2925403716409
46,927,-157.755642178644,21.2925570010049
46,928,-157.755642178644,21.2925570010049
46,929,-157.755642178644,21.2925570010049
46,930,-157.755642178644,21.2925570010049
46,931,-157.755585476389,21.2925365477236
46,932,-157.75553302343,21.2924994452932
46,933,-157.75553302343,21.2924994452932
47,934,-157.746586688225,21.2925991549271
47,935,-157.746586688225,21.2925991549271
47,936,-157.746540835391,21.2926072812011
47,937,-157.74681652796,21.2922161327684
47,938,-157.74681652796,21.2922161327684
47,939,-157.74668707235,21.2919492310722
47,940,-157.746805569721,21.2918381836853
47,941,-157.746711449374,21.2918395362656
48,942,-157.753819039717,21.2906931173935
48,943,-157.753819039717,21.2906931173935
48,944,-157.75387969719,21.2906480208895
48,945,-157.754335085995,21.2910274052905
48,946,-157.754335085995,21.2910274052905
48,947,-157.754727782161,21.2913511036705
48,948,-157.754421301302,21.2910682453033
48,949,-157.754421301302,21.2910682453033
48,950,-157.754421301302,21.2910682453033
48,951,-157.754659758341,21.2911891213809
48,952,-157.754659758341,21.2911891213809
48,953,-157.754659758341,21.2911891213809
48,954,-157.754705048199,21.2911120638707
48,955,-157.754705048199,21.2911120638707
48,956,-157.754444505609,21.2910242126973
48,957,-157.754614597985,21.2907462925074
48,958,-157.754614597985,21.2907462925074
48,959,-157.754614597985,21.2907462925074
48,960,-157.754614597985,21.2907462925074
48,961,-157.754556545848,21.2907704671833
50,962,-157.757698482999,21.2901205478251
51,963,-157.75589659775,21.2903869432029
51,964,-157.755903155606,21.290195842664
51,965,-157.755903155606,21.290195842664
51,966,-157.755903155606,21.290195842664
51,967,-157.755903155606,21.290195842664
51,968,-157.755903155606,21.290195842664
51,969,-157.755740363027,21.2902799319733
51,970,-157.755955155306,21.2900571339296
51,971,-157.755955155306,21.2900571339296
51,972,-157.755858498871,21.2901126526768
51,973,-157.755213312644,21.2903823503652
51,974,-157.755213312644,21.2903823503652
51,975,-157.754698708878,21.2907287593248
51,976,-157.754594371333,21.2905452598559
51,977,-157.754594371333,21.2905452598559
53,978,-157.747717905857,21.2892662890081
53,979,-157.747765202102,21.2889761281459
53,980,-157.747765202102,21.2889761281459
53,981,-157.748314042159,21.2890105326101
53,982,-157.748314042159,21.2890105326101
53,983,-157.748314042159,21.2890105326101
54,984,-157.746917042487,21.2910655410419
54,985,-157.746788712829,21.2910126689995
54,986,-157.746788712829,21.2910126689995
54,987,-157.746865288302,21.2909145799439
54,988,-157.746865288302,21.2909145799439
54,989,-157.746865288302,21.2909145799439
54,990,-157.747119434015,21.2904873372209
54,991,-157.747119434015,21.2904873372209
54,992,-157.7470162503,21.290243438384
54,993,-157.7470162503,21.290243438384
54,994,-157.746839040689,21.2897929562799
54,995,-157.746839040689,21.2897929562799
54,996,-157.74621311974,21.2897998828583
54,997,-157.74621311974,21.2897998828583
54,998,-157.746205755191,21.2897968980085
55,999,-157.748414891234,21.290522280379
55,1000,-157.748429334346,21.2904922106471
55,1001,-157.748485511397,21.2903945038034
55,1002,-157.749152530465,21.2904857256358
55,1003,-157.748751795259,21.2897725920316
55,1004,-157.749104199099,21.2899345977036
55,1005,-157.749104199099,21.2899345977036
55,1006,-157.749189165248,21.2900185629064
55,1007,-157.749189165248,21.2900185629064
55,1008,-157.748737145303,21.2892212185844
55,1009,-157.748737145303,21.2892212185844
55,1010,-157.748713693682,21.2891294067967
55,1011,-157.748713693682,21.2891294067967
55,1012,-157.748368889113,21.2886781099069
55,1013,-157.748368889113,21.2886781099069
55,1014,-157.748368889113,21.2886781099069
55,1015,-157.748598736043,21.2887561341883
55,1016,-157.748598736043,21.2887561341883
55,1017,-157.748742284928,21.288806273191
55,1018,-157.748742284928,21.288806273191
55,1019,-157.748742284928,21.288806273191
55,1020,-157.748407314446,21.2884578479513
55,1021,-157.748407314446,21.2884578479513
55,1022,-157.749077491033,21.2889199052295
55,1023,-157.749077491033,21.2889199052295
55,1024,-157.749077491033,21.2889199052295
55,1025,-157.748302325792,21.2882371795023
55,1026,-157.748302325792,21.2882371795023
55,1027,-157.749167550042,21.2890401239026
55,1028,-157.748243671108,21.2881251734381
56,1029,-157.757609719913,21.2879678289522
56,1030,-157.757541851675,21.2879330611619
56,1031,-157.757445929086,21.2879907742549
56,1032,-157.757445929086,21.2879907742549
56,1033,-157.757445929086,21.2879907742549
56,1034,-157.757399423345,21.2881388683141
56,1035,-157.757330040649,21.2881327457297
56,1036,-157.757330040649,21.2881327457297
56,1037,-157.757330040649,21.2881327457297
56,1038,-157.757330040649,21.2881327457297
56,1039,-157.757277675824,21.288047867715
57,1040,-157.746502529668,21.2890758269879
57,1041,-157.746862984239,21.2888935389058
57,1042,-157.746862984239,21.2888935389058
57,1043,-157.746862984239,21.2888935389058
57,1044,-157.746758063933,21.2888230599363
57,1045,-157.747143669844,21.2885564235402
57,1046,-157.747143669844,21.2885564235402
57,1047,-157.747394479971,21.2881395652888
57,1048,-157.747394479971,21.2881395652888
57,1049,-157.747340146531,21.2877363092833
57,1050,-157.747340146531,21.2877363092833
57,1051,-157.74731555367,21.2874924922847
57,1052,-157.74731555367,21.2874924922847
58,1053,-157.745836325386,21.2877271245072
58,1054,-157.745830913266,21.2877132218877
58,1055,-157.745830913266,21.2877132218877
58,1056,-157.745816121217,21.2877030640452
59,1057,-157.75756321507,21.2867735265771
59,1058,-157.757405257247,21.2870454887583
59,1059,-157.757333964391,21.2868621241877
59,1060,-157.757333964391,21.2868621241877
59,1061,-157.757333964391,21.2868621241877
59,1062,-157.757333964391,21.2868621241877
59,1063,-157.757295893391,21.2867929465373
59,1064,-157.756837873169,21.287123915936
59,1065,-157.756837873169,21.287123915936
59,1066,-157.756420433057,21.2873354508704
59,1067,-157.756420433057,21.2873354508704
59,1068,-157.756420433057,21.2873354508704
59,1069,-157.756431211431,21.2872562997385
59,1070,-157.756313097172,21.2874124400321
59,1071,-157.756313097172,21.2874124400321
61,1072,-157.75745900433,21.2856186055143
61,1073,-157.7573801149,21.2858124615759
61,1074,-157.7573801149,21.2858124615759
61,1075,-157.756541099592,21.2862995982479
61,1076,-157.756492801502,21.286421835899
61,1077,-157.756492801502,21.286421835899
61,1078,-157.756492801502,21.286421835899
62,1079,-157.757615966604,21.284609536501
62,1080,-157.757496582501,21.2846455597448
62,1081,-157.757496582501,21.2846455597448
62,1082,-157.757412640681,21.284562873378
62,1083,-157.757412640681,21.284562873378
62,1084,-157.757197701812,21.2846572985955
62,1085,-157.757197701812,21.2846572985955
62,1086,-157.757197701812,21.2846572985955
62,1087,-157.757263375704,21.2835685865211
62,1088,-157.757135916589,21.2836047041938
62,1089,-157.757135916589,21.2836047041938
62,1090,-157.757099282706,21.283555528365
62,1091,-157.757075467759,21.2835243956344
62,1092,-157.757062614648,21.2835267428649
62,1093,-157.757062614648,21.2835267428649
62,1094,-157.756832398097,21.2850970769686
62,1095,-157.756899167363,21.2835665936234
62,1096,-157.756899167363,21.2835665936234
62,1097,-157.756849110198,21.2836431708957
62,1098,-157.756728392401,21.283821351774
62,1099,-157.756669508391,21.2843514112886
62,1100,-157.756669508391,21.2843514112886
62,1101,-157.756625573811,21.2840538633951
62,1102,-157.756616874669,21.2839856525159
62,1103,-157.756583308373,21.2843033461226
62,1104,-157.756592211661,21.2840250383249
62,1105,-157.756592211661,21.2840250383249
62,1106,-157.756592211661,21.2840250383249
62,1107,-157.756592211661,21.2840250383249
62,1108,-157.756548921895,21.2840034905687
62,1109,-157.756518019391,21.2842644090753
62,1110,-157.75651896278,21.2841376928004
62,1111,-157.756494536294,21.2842547620477
62,1112,-157.756494536294,21.2842547620477
62,1113,-157.756447929828,21.2842420483319
62,1114,-157.756417770164,21.2842743285975
62,1115,-157.756417770164,21.2842743285975
62,1116,-157.756417770164,21.2842743285975
62,1117,-157.756392044157,21.284290593736
62,1118,-157.756352373263,21.284301504311
62,1119,-157.756352373263,21.284301504311
62,1120,-157.756172282225,21.2841922447763
62,1121,-157.755800366694,21.2839666741228
62,1122,-157.755703533991,21.283908808145
62,1123,-157.755670503691,21.2839009093995
62,1124,-157.755670503691,21.2839009093995
62,1125,-157.755542741504,21.2838979272476
62,1126,-157.755542741504,21.2838979272476
62,1127,-157.755392351476,21.2838120231064
62,1128,-157.755321557744,21.2837726058211
62,1129,-157.755321557744,21.2837726058211
62,1130,-157.755154759584,21.2838405594943
62,1131,-157.754884721952,21.2839510097314
63,1132,-157.746299596749,21.2883629757708
63,1133,-157.746165534812,21.2882880955192
63,1134,-157.746169508916,21.2882840359795
63,1135,-157.746169508916,21.2882840359795
63,1136,-157.746169508916,21.2882840359795
63,1137,-157.746384014311,21.2881268776533
63,1138,-157.746384014311,21.2881268776533
63,1139,-157.746611281985,21.2878752482442
63,1140,-157.746611281985,21.2878752482442
63,1141,-157.74643571004,21.287374972477
63,1142,-157.74643571004,21.287374972477
63,1143,-157.74600760037,21.2871656561701
63,1144,-157.74600760037,21.2871656561701
63,1145,-157.74579062184,21.2870344567748
63,1146,-157.747371285556,21.2870753390557
63,1147,-157.747371285556,21.2870753390557
63,1148,-157.74562391721,21.2867385051779
63,1149,-157.745647087343,21.2867320291599
63,1150,-157.7475066659,21.2868833346982
63,1151,-157.7475066659,21.2868833346982
63,1152,-157.745375079296,21.2864336718765
63,1153,-157.745404553677,21.2860899141183
63,1154,-157.745404553677,21.2860899141183
63,1155,-157.74733259942,21.2862970621597
63,1156,-157.74733259942,21.2862970621597
63,1157,-157.746777679946,21.2861274527198
63,1158,-157.74701284007,21.2860856162582
63,1159,-157.74701284007,21.2860856162582
63,1160,-157.746765744144,21.2860390007993
63,1161,-157.746765744144,21.2860390007993
63,1162,-157.746765744144,21.2860390007993
63,1163,-157.746687913217,21.2858948115963
63,1164,-157.746687913217,21.2858948115963
63,1165,-157.745955363249,21.2857836580894
63,1166,-157.746605175588,21.2857666231312
63,1167,-157.746605175588,21.2857666231312
63,1168,-157.745888328683,21.2856811920335
63,1169,-157.745888328683,21.2856811920335
63,1170,-157.745888328683,21.2856811920335
63,1171,-157.746454284638,21.2855422827502
63,1172,-157.746454284638,21.2855422827502
63,1173,-157.746393481474,21.2854278485165
63,1174,-157.746393481474,21.2854278485165
63,1175,-157.746393481474,21.2854278485165
63,1176,-157.745649725055,21.2851965662686
63,1177,-157.745649725055,21.2851965662686
63,1178,-157.745649725055,21.2851965662686
63,1179,-157.745763155645,21.2851888644745
63,1180,-157.745131063548,21.2852501847483
63,1181,-157.746806829671,21.2852068832911
63,1182,-157.746806829671,21.2852068832911
63,1183,-157.746217615451,21.2850940309648
63,1184,-157.745723560294,21.2848820094972
63,1185,-157.745723560294,21.2848820094972
63,1186,-157.747218225441,21.2851157037268
63,1187,-157.74616633251,21.284882182167
63,1188,-157.747230707131,21.2849795292819
63,1189,-157.747230707131,21.2849795292819
63,1190,-157.747230707131,21.2849795292819
63,1191,-157.746470029968,21.2847212898557
63,1192,-157.7472938908,21.2849121134034
63,1193,-157.747341349823,21.2848436111438
63,1194,-157.745758176099,21.2844741210839
63,1195,-157.745758176099,21.2844741210839
63,1196,-157.747378052955,21.2847730764164
63,1197,-157.746201964549,21.2844350599301
63,1198,-157.746201964549,21.2844350599301
63,1199,-157.746741551481,21.2844998425937
63,1200,-157.747403996597,21.2847025246019
63,1201,-157.747423529872,21.2846057440599
63,1202,-157.746493367375,21.2842606696942
63,1203,-157.746493367375,21.2842606696942
63,1204,-157.746493367375,21.2842606696942
63,1205,-157.746394512996,21.2842234341642
63,1206,-157.747423873413,21.2844866270563
63,1207,-157.747423873413,21.2844866270563
63,1208,-157.747176655178,21.2842564545718
63,1209,-157.747410942061,21.2844161390936
63,1210,-157.747389536398,21.2843495505913
63,1211,-157.747226207823,21.2842222425625
63,1212,-157.747226207823,21.2842222425625
63,1213,-157.747363820284,21.2842869892532
63,1214,-157.747327333889,21.2842304614667
63,1215,-157.747272082241,21.284187591684
63,1216,-157.747272082241,21.284187591684
63,1217,-157.747272082241,21.284187591684
63,1218,-157.747272082241,21.284187591684
63,1219,-157.747217741605,21.2841395382092
63,1220,-157.747127474853,21.2840728462849
63,1221,-157.746748183082,21.2839961583961
63,1222,-157.746748183082,21.2839961583961
63,1223,-157.746895484839,21.2839499350415
63,1224,-157.746895484839,21.2839499350415
63,1225,-157.747340218476,21.2840925234512
63,1226,-157.746765339449,21.2838796305406
63,1227,-157.746765339449,21.2838796305406
63,1228,-157.746765339449,21.2838796305406
63,1229,-157.746142776568,21.2835358269169
63,1230,-157.746142776568,21.2835358269169
63,1231,-157.746142776568,21.2835358269169
63,1232,-157.746232136804,21.2834542062467
64,1233,-157.757954819459,21.2831242350954
66,1234,-157.757815428139,21.2827581255871
66,1235,-157.757815428139,21.2827581255871
66,1236,-157.757815428139,21.2827581255871
66,1237,-157.757848158965,21.2825533067897
66,1238,-157.757815843626,21.2825754462999
66,1239,-157.75767769427,21.2827910677536
66,1240,-157.757663400446,21.2823674888685
66,1241,-157.757536277677,21.2828300911358
66,1242,-157.757536277677,21.2828300911358
66,1243,-157.757477014153,21.2829238607476
66,1244,-157.757594754294,21.2822362930705
66,1245,-157.757459940524,21.2828127746898
66,1246,-157.757459940524,21.2828127746898
66,1247,-157.757459940524,21.2828127746898
66,1248,-157.757459940524,21.2828127746898
66,1249,-157.757409993077,21.2828221438269
66,1250,-157.757416851307,21.2826705729886
66,1251,-157.7574872988,21.2821514303443
66,1252,-157.75733798526,21.282404267543
66,1253,-157.757306565645,21.2823093333091
66,1254,-157.757306565645,21.2823093333091
66,1255,-157.757175277217,21.282888667578
66,1256,-157.757043415921,21.2829215315035
66,1257,-157.757043415921,21.2829215315035
66,1258,-157.75699831582,21.2828862385091
66,1259,-157.75699831582,21.2828862385091
66,1260,-157.75699831582,21.2828862385091
66,1261,-157.756992400079,21.2826879793668
66,1262,-157.756969461971,21.2827945553245
66,1263,-157.756935442417,21.2829414829631
66,1264,-157.756934770623,21.2826809268833
66,1265,-157.756934770623,21.2826809268833
66,1266,-157.756934770623,21.2826809268833
66,1267,-157.75691542081,21.2826144633868
67,1268,-157.745875697705,21.283515371837
67,1269,-157.745974575466,21.2834464999561
67,1270,-157.745974575466,21.2834464999561
67,1271,-157.745974575466,21.2834464999561
67,1272,-157.745491922814,21.2831704242757
67,1273,-157.745491922814,21.2831704242757
67,1274,-157.745221124355,21.2828680299357
67,1275,-157.745032808118,21.2829140689292
67,1276,-157.745032808118,21.2829140689292
67,1277,-157.745032808118,21.2829140689292
67,1278,-157.744988383407,21.2828756328042
67,1279,-157.744968118983,21.282854537407
67,1280,-157.745377026329,21.2818091097027
67,1281,-157.745060182581,21.2818626553373
67,1282,-157.745091308117,21.2818391173814
67,1283,-157.745138698792,21.2818109533129
67,1284,-157.74532517052,21.2817119343583
67,1285,-157.74532517052,21.2817119343583
67,1286,-157.74532517052,21.2817119343583
67,1287,-157.745478989664,21.2816400335607
67,1288,-157.745545742742,21.2816139145506
67,1289,-157.745629704347,21.2815918559794
67,1290,-157.745711499486,21.281577861629
67,1291,-157.74581049236,21.2815739774571
67,1292,-157.745877197774,21.2815760944612
68,1293,-157.745995810258,21.282401952688
68,1294,-157.746279813463,21.2823199426113
68,1295,-157.746279813463,21.2823199426113
68,1296,-157.746279813463,21.2823199426113
68,1297,-157.746451744053,21.2823127084648
68,1298,-157.746312472343,21.2819265215917
68,1299,-157.746312472343,21.2819265215917
68,1300,-157.746319260426,21.2817394401231
68,1301,-157.746319260426,21.2817394401231
68,1302,-157.746389225882,21.2816454402849
68,1303,-157.746334187373,21.2816333623898
68,1304,-157.746334187373,21.2816333623898
68,1305,-157.746334187373,21.2816333623898
68,1306,-157.746453785514,21.2816435202323
68,1307,-157.746552806267,21.2816235004242
68,1308,-157.746632494294,21.2815832836417
68,1309,-157.746684201715,21.281547057151
68,1310,-157.746729460096,21.2815067882078
68,1311,-157.746763972479,21.2814584352586
68,1312,-157.746794188801,21.2814060416555
68,1313,-157.74680935137,21.28134757583
68,1314,-157.746818059506,21.2812890992126
68,1315,-157.746818131452,21.2812467447415
68,1316,-157.746816048622,21.2812064047519
68,1317,-157.746801065017,21.2811599943383
68,1318,-157.746783929335,21.2811135803275
68,1319,-157.746751738102,21.2810631103743
68,1320,-157.746717377705,21.2810227209219
68,1321,-157.746676550283,21.2809883722156
68,1322,-157.746427630531,21.2809225040704
68,1323,-157.74663787224,21.2809560442861
68,1324,-157.7465905688,21.2809337878641
68,1325,-157.746541104288,21.2809175784835
68,1326,-157.746490144205,21.2809000228178
68,1327,-157.746490144205,21.2809000228178
68,1328,-157.746490144205,21.2809000228178
68,1329,-157.746526332025,21.2807801620748
69,1330,-157.745846818676,21.2808107003536
69,1331,-157.746115717766,21.2808595110577
69,1332,-157.745599444858,21.2807578885657
69,1333,-157.74534347712,21.28069699547
69,1334,-157.745640182348,21.2807278485114
69,1335,-157.745640182348,21.2807278485114
69,1336,-157.745640182348,21.2807278485114
69,1337,-157.745640182348,21.2807278485114
69,1338,-157.745805063153,21.2807492721612
69,1339,-157.746024705476,21.2807894035082
69,1340,-157.745734201072,21.2807329881369
69,1341,-157.745734201072,21.2807329881369
69,1342,-157.745734201072,21.2807329881369
69,1343,-157.745655911491,21.2807135672774
69,1344,-157.745737497987,21.2807173102557
69,1345,-157.746046763148,21.2807752050118
69,1346,-157.745641682418,21.2806936041266
69,1347,-157.745003401186,21.2805942290405
69,1348,-157.745003401186,21.2805942290405
69,1349,-157.745003401186,21.2805942290405
69,1350,-157.744904674511,21.280593470912
69,1351,-157.74477991606,21.2805650460401
69,1352,-157.745035591519,21.2804743629016
69,1353,-157.744719757711,21.28051049946
70,1354,-157.75672125718,21.2819109696156
70,1355,-157.756648361732,21.2815878512984
70,1356,-157.756624975762,21.2812967002826
70,1357,-157.756595138055,21.2813570690735
70,1358,-157.756595138055,21.2813570690735
70,1359,-157.756595138055,21.2813570690735
70,1360,-157.756555564288,21.2813095884668
71,1361,-157.755781725546,21.2812499175497
71,1362,-157.755724588919,21.2811662581163
71,1363,-157.755724588919,21.2811662581163
71,1364,-157.755724588919,21.2811662581163
71,1365,-157.75567318367,21.2811701404896
71,1366,-157.755726131256,21.2809001775012
71,1367,-157.755619202764,21.2811768152579
71,1368,-157.755726357885,21.2805404540787
71,1369,-157.75572371118,21.2803652967211
71,1370,-157.75572371118,21.2803652967211
71,1371,-157.75572371118,21.2803652967211
71,1372,-157.755718041854,21.2802414097133
71,1373,-157.755635586613,21.2803713833327
72,1374,-157.745650466995,21.2804937549828
72,1375,-157.745788196368,21.2804879120876
72,1376,-157.745510944375,21.2804387362587
72,1377,-157.745413775325,21.2803687555137
72,1378,-157.745338830323,21.2802714281839
72,1379,-157.745113027644,21.280188395578
