"subc","name","elevation","maxdepth","initdepth","surdepth","aponded"
37,776,75.7133331,0,0,0,0
37,777,75.5908051,0,0,0,0
37,778,75.5082092,0,0,0,0
37,779,75.5082092,0,0,0,0
37,780,74.9119339,0,0,0,0
37,781,74.9119339,0,0,0,0
37,782,74.9119339,0,0,0,0
37,783,74.9119339,0,0,0,0
37,784,73.6856155,0,0,0,0
37,785,73.4105682,0,0,0,0
37,786,73.4105682,0,0,0,0
39,787,923.1408081,0,0,0,0
39,788,923.1408081,0,0,0,0
39,789,919.5452271,0,0,0,0
39,790,919.2276611,0,0,0,0
39,791,919.2276611,0,0,0,0
39,792,917.0671997,0,0,0,0
39,793,917.0671997,0,0,0,0
39,794,913.8485718,0,0,0,0
39,795,912.0188599,0,0,0,0
39,796,912.0188599,0,0,0,0
39,797,905.6995239,0,0,0,0
39,798,904.2127686,0,0,0,0
40,799,882.4165039,0,0,0,0
40,800,870.1317139,0,0,0,0
40,801,870.1317139,0,0,0,0
40,802,848.4505005,0,0,0,0
40,803,848.4505005,0,0,0,0
40,804,829.7702637,0,0,0,0
41,805,313.2351379,0,0,0,0
41,806,309.8684387,0,0,0,0
42,807,915.9310303,0,0,0,0
42,808,915.9310303,0,0,0,0
42,809,913.1251221,0,0,0,0
42,810,909.3377075,0,0,0,0
42,811,904.8840942,0,0,0,0
42,812,901.0957031,0,0,0,0
42,813,901.0957031,0,0,0,0
42,814,901.0957031,0,0,0,0
42,815,898.2585449,0,0,0,0
42,816,894.600708,0,0,0,0
42,817,888.7700806,0,0,0,0
42,818,888.7700806,0,0,0,0
42,819,886.0250244,0,0,0,0
42,820,878.1148071,0,0,0,0
42,821,874.9882813,0,0,0,0
42,822,874.2542114,0,0,0,0
42,823,871.2958984,0,0,0,0
42,824,871.1949463,0,0,0,0
42,825,869.0491333,0,0,0,0
42,826,854.4760132,0,0,0,0
42,827,854.4760132,0,0,0,0
42,828,854.4760132,0,0,0,0
42,829,848.1142578,0,0,0,0
42,830,846.0178223,0,0,0,0
42,831,846.0178223,0,0,0,0
42,832,832.038269,0,0,0,0
42,833,832.038269,0,0,0,0
42,834,832.038269,0,0,0,0
42,835,832.038269,0,0,0,0
42,836,829.2279053,0,0,0,0
42,837,829.2279053,0,0,0,0
42,838,819.529541,0,0,0,0
42,839,819.529541,0,0,0,0
42,840,819.529541,0,0,0,0
42,841,819.529541,0,0,0,0
42,842,814.8146973,0,0,0,0
42,843,814.8146973,0,0,0,0
42,844,803.6734619,0,0,0,0
42,845,803.6734619,0,0,0,0
42,846,798.4887085,0,0,0,0
42,847,798.4887085,0,0,0,0
42,848,798.4887085,0,0,0,0
42,849,798.4887085,0,0,0,0
42,850,798.4320679,0,0,0,0
42,851,791.3601685,0,0,0,0
42,852,791.3601685,0,0,0,0
42,853,787.4221802,0,0,0,0
42,854,787.4221802,0,0,0,0
42,855,781.677124,0,0,0,0
42,856,781.677124,0,0,0,0
42,857,775.5598755,0,0,0,0
42,858,771.977417,0,0,0,0
42,859,771.977417,0,0,0,0
42,860,768.034668,0,0,0,0
42,861,768.034668,0,0,0,0
42,862,762.3654175,0,0,0,0
42,863,758.9835815,0,0,0,0
42,864,758.9835815,0,0,0,0
42,865,753.3626709,0,0,0,0
42,866,752.5921631,0,0,0,0
42,867,752.5921631,0,0,0,0
42,868,748.6958618,0,0,0,0
42,869,747.9537354,0,0,0,0
42,870,747.9537354,0,0,0,0
42,871,744.6813965,0,0,0,0
42,872,744.6813965,0,0,0,0
42,873,744.6720581,0,0,0,0
42,874,744.6720581,0,0,0,0
42,875,733.8273315,0,0,0,0
42,876,733.8273315,0,0,0,0
42,877,733.8273315,0,0,0,0
42,878,733.8273315,0,0,0,0
42,879,732.9278564,0,0,0,0
42,880,711.8105469,0,0,0,0
42,881,711.8105469,0,0,0,0
42,882,711.8105469,0,0,0,0
42,883,707.8327026,0,0,0,0
42,884,700.5719604,0,0,0,0
42,885,693.5947266,0,0,0,0
42,886,693.5947266,0,0,0,0
42,887,693.3922729,0,0,0,0
42,888,692.274231,0,0,0,0
42,889,684.8127441,0,0,0,0
42,890,684.8127441,0,0,0,0
42,891,684.8127441,0,0,0,0
42,892,684.8127441,0,0,0,0
42,893,678.8563232,0,0,0,0
42,894,678.8563232,0,0,0,0
42,895,678.0291748,0,0,0,0
42,896,678.0291748,0,0,0,0
42,897,678.0291748,0,0,0,0
42,898,657.4235229,0,0,0,0
42,899,651.0258179,0,0,0,0
42,900,651.0258179,0,0,0,0
42,901,651.0258179,0,0,0,0
42,902,650.7858887,0,0,0,0
42,903,639.6109619,0,0,0,0
42,904,639.6109619,0,0,0,0
43,905,329.4315796,0,0,0,0
43,906,329.3133545,0,0,0,0
43,907,328.6977539,0,0,0,0
43,908,328.6977539,0,0,0,0
43,909,328.1975098,0,0,0,0
43,910,326.1460266,0,0,0,0
43,911,324.1157837,0,0,0,0
43,912,321.1408081,0,0,0,0
43,913,318.2373047,0,0,0,0
45,914,902.5006104,0,0,0,0
45,915,902.5,0,0,0,0
45,916,902.5,0,0,0,0
45,917,901.3937988,0,0,0,0
45,918,901.321167,0,0,0,0
45,919,901.321167,0,0,0,0
45,920,899.8949585,0,0,0,0
45,921,884.7006836,0,0,0,0
45,922,884.7006836,0,0,0,0
45,923,883.494812,0,0,0,0
46,924,193.2521973,0,0,0,0
46,925,182.9028778,0,0,0,0
46,926,181.0706635,0,0,0,0
46,927,180.6899261,0,0,0,0
46,928,180.6899261,0,0,0,0
46,929,180.6899261,0,0,0,0
46,930,180.6899261,0,0,0,0
46,931,178.8987122,0,0,0,0
46,932,176.842514,0,0,0,0
46,933,176.842514,0,0,0,0
47,934,861.4228516,0,0,0,0
47,935,861.4228516,0,0,0,0
47,936,861.039856,0,0,0,0
47,937,850.2062378,0,0,0,0
47,938,850.2062378,0,0,0,0
47,939,835.1459351,0,0,0,0
47,940,830.7900391,0,0,0,0
47,941,829.8641357,0,0,0,0
48,942,163.5501862,0,0,0,0
48,943,163.5501862,0,0,0,0
48,944,159.124939,0,0,0,0
48,945,138.331192,0,0,0,0
48,946,138.331192,0,0,0,0
48,947,137.7083893,0,0,0,0
48,948,133.7430725,0,0,0,0
48,949,133.7430725,0,0,0,0
48,950,133.7430725,0,0,0,0
48,951,133.6960449,0,0,0,0
48,952,133.6960449,0,0,0,0
48,953,133.6960449,0,0,0,0
48,954,133.3272247,0,0,0,0
48,955,133.3272247,0,0,0,0
48,956,131.6286011,0,0,0,0
48,957,125.6902695,0,0,0,0
48,958,125.6902695,0,0,0,0
48,959,125.6902695,0,0,0,0
48,960,125.6902695,0,0,0,0
48,961,125.0205917,0,0,0,0
50,962,282.1740112,0,0,0,0
51,963,141.1687927,0,0,0,0
51,964,136.6459503,0,0,0,0
51,965,136.6459503,0,0,0,0
51,966,136.6459503,0,0,0,0
51,967,136.6459503,0,0,0,0
51,968,136.6459503,0,0,0,0
51,969,135.9307861,0,0,0,0
51,970,134.147522,0,0,0,0
51,971,134.147522,0,0,0,0
51,972,133.8819733,0,0,0,0
51,973,129.4097443,0,0,0,0
51,974,129.4097443,0,0,0,0
51,975,126.9288101,0,0,0,0
51,976,122.1086807,0,0,0,0
51,977,122.1086807,0,0,0,0
53,978,651.7515869,0,0,0,0
53,979,630.2443848,0,0,0,0
53,980,630.2443848,0,0,0,0
53,981,601.6948242,0,0,0,0
53,982,601.6948242,0,0,0,0
53,983,601.6948242,0,0,0,0
54,984,792.1716309,0,0,0,0
54,985,788.5565796,0,0,0,0
54,986,788.5565796,0,0,0,0
54,987,784.0587158,0,0,0,0
54,988,784.0587158,0,0,0,0
54,989,784.0587158,0,0,0,0
54,990,763.3310547,0,0,0,0
54,991,763.3310547,0,0,0,0
54,992,746.8453369,0,0,0,0
54,993,746.8453369,0,0,0,0
54,994,716.6415405,0,0,0,0
54,995,716.6415405,0,0,0,0
54,996,715.5618896,0,0,0,0
54,997,715.5618896,0,0,0,0
54,998,715.354248,0,0,0,0
55,999,690.3184204,0,0,0,0
55,1000,688.1278076,0,0,0,0
55,1001,678.8499756,0,0,0,0
55,1002,636.1469727,0,0,0,0
55,1003,624.3156128,0,0,0,0
55,1004,608.647644,0,0,0,0
55,1005,608.647644,0,0,0,0
55,1006,604.1726685,0,0,0,0
55,1007,604.1726685,0,0,0,0
55,1008,591.0164795,0,0,0,0
55,1009,591.0164795,0,0,0,0
55,1010,586.6528931,0,0,0,0
55,1011,586.6528931,0,0,0,0
55,1012,577.6605835,0,0,0,0
55,1013,577.6605835,0,0,0,0
55,1014,577.6605835,0,0,0,0
55,1015,569.8643188,0,0,0,0
55,1016,569.8643188,0,0,0,0
55,1017,565.0280151,0,0,0,0
55,1018,565.0280151,0,0,0,0
55,1019,565.0280151,0,0,0,0
55,1020,559.463562,0,0,0,0
55,1021,559.463562,0,0,0,0
55,1022,550.1771851,0,0,0,0
55,1023,550.1771851,0,0,0,0
55,1024,550.1771851,0,0,0,0
55,1025,548.826355,0,0,0,0
55,1026,548.826355,0,0,0,0
55,1027,548.0846558,0,0,0,0
55,1028,543.7454224,0,0,0,0
56,1029,210.9372711,0,0,0,0
56,1030,203.8986511,0,0,0,0
56,1031,196.468277,0,0,0,0
56,1032,196.468277,0,0,0,0
56,1033,196.468277,0,0,0,0
56,1034,195.5883331,0,0,0,0
56,1035,189.028244,0,0,0,0
56,1036,189.028244,0,0,0,0
56,1037,189.028244,0,0,0,0
56,1038,189.028244,0,0,0,0
56,1039,182.3024445,0,0,0,0
57,1040,669.6002197,0,0,0,0
57,1041,657.6936646,0,0,0,0
57,1042,657.6936646,0,0,0,0
57,1043,657.6936646,0,0,0,0
57,1044,653.1390381,0,0,0,0
57,1045,634.545105,0,0,0,0
57,1046,634.545105,0,0,0,0
57,1047,592.0077515,0,0,0,0
57,1048,592.0077515,0,0,0,0
57,1049,565.4334106,0,0,0,0
57,1050,565.4334106,0,0,0,0
57,1051,548.9250488,0,0,0,0
57,1052,548.9250488,0,0,0,0
58,1053,577.7901001,0,0,0,0
58,1054,576.8244019,0,0,0,0
58,1055,576.8244019,0,0,0,0
58,1056,576.1517944,0,0,0,0
59,1057,178.5333099,0,0,0,0
59,1058,171.0989532,0,0,0,0
59,1059,160.8286591,0,0,0,0
59,1060,160.8286591,0,0,0,0
59,1061,160.8286591,0,0,0,0
59,1062,160.8286591,0,0,0,0
59,1063,156.2058411,0,0,0,0
59,1064,123.7048035,0,0,0,0
59,1065,123.7048035,0,0,0,0
59,1066,91.1517792,0,0,0,0
59,1067,91.1517792,0,0,0,0
59,1068,91.1517792,0,0,0,0
59,1069,90.7335815,0,0,0,0
59,1070,84.573761,0,0,0,0
59,1071,84.573761,0,0,0,0
61,1072,150.5502472,0,0,0,0
61,1073,147.5464783,0,0,0,0
61,1074,147.5464783,0,0,0,0
61,1075,86.7726746,0,0,0,0
61,1076,84.1361008,0,0,0,0
61,1077,84.1361008,0,0,0,0
61,1078,84.1361008,0,0,0,0
62,1079,147.8551025,0,0,0,0
62,1080,139.6484222,0,0,0,0
62,1081,139.6484222,0,0,0,0
62,1082,132.8929291,0,0,0,0
62,1083,132.8929291,0,0,0,0
62,1084,118.2833939,0,0,0,0
62,1085,118.2833939,0,0,0,0
62,1086,118.2833939,0,0,0,0
62,1087,114.3739166,0,0,0,0
62,1088,106.3167419,0,0,0,0
62,1089,106.3167419,0,0,0,0
62,1090,103.57798,0,0,0,0
62,1091,101.8149643,0,0,0,0
62,1092,100.9956131,0,0,0,0
62,1093,100.9956131,0,0,0,0
62,1094,95.204361,0,0,0,0
62,1095,90.6015091,0,0,0,0
62,1096,90.6015091,0,0,0,0
62,1097,87.7506561,0,0,0,0
62,1098,80.6536789,0,0,0,0
62,1099,79.0112457,0,0,0,0
62,1100,79.0112457,0,0,0,0
62,1101,74.7302704,0,0,0,0
62,1102,73.8642731,0,0,0,0
62,1103,72.7953796,0,0,0,0
62,1104,72.3444366,0,0,0,0
62,1105,72.3444366,0,0,0,0
62,1106,72.3444366,0,0,0,0
62,1107,72.3444366,0,0,0,0
62,1108,69.322937,0,0,0,0
62,1109,68.1122818,0,0,0,0
62,1110,67.7462997,0,0,0,0
62,1111,66.4496078,0,0,0,0
62,1112,66.4496078,0,0,0,0
62,1113,63.1770096,0,0,0,0
62,1114,61.1761589,0,0,0,0
62,1115,61.1761589,0,0,0,0
62,1116,61.1761589,0,0,0,0
62,1117,59.4304085,0,0,0,0
62,1118,56.6944885,0,0,0,0
62,1119,56.6944885,0,0,0,0
62,1120,52.5030556,0,0,0,0
62,1121,45.7196732,0,0,0,0
62,1122,43.9457817,0,0,0,0
62,1123,43.3696899,0,0,0,0
62,1124,43.3696899,0,0,0,0
62,1125,41.2105293,0,0,0,0
62,1126,41.2105293,0,0,0,0
62,1127,38.4521141,0,0,0,0
62,1128,37.1531143,0,0,0,0
62,1129,37.1531143,0,0,0,0
62,1130,34.5209274,0,0,0,0
62,1131,30.2781162,0,0,0,0
63,1132,621.8847046,0,0,0,0
63,1133,616.7848511,0,0,0,0
63,1134,616.487915,0,0,0,0
63,1135,616.487915,0,0,0,0
63,1136,616.487915,0,0,0,0
63,1137,604.8120728,0,0,0,0
63,1138,604.8120728,0,0,0,0
63,1139,586.1618652,0,0,0,0
63,1140,586.1618652,0,0,0,0
63,1141,550.7254639,0,0,0,0
63,1142,550.7254639,0,0,0,0
63,1143,537.4377441,0,0,0,0
63,1144,537.4377441,0,0,0,0
63,1145,529.0628052,0,0,0,0
63,1146,515.1589355,0,0,0,0
63,1147,515.1589355,0,0,0,0
63,1148,508.8847351,0,0,0,0
63,1149,508.3041687,0,0,0,0
63,1150,493.3461304,0,0,0,0
63,1151,493.3461304,0,0,0,0
63,1152,488.5499878,0,0,0,0
63,1153,464.000061,0,0,0,0
63,1154,464.000061,0,0,0,0
63,1155,458.1747437,0,0,0,0
63,1156,458.1747437,0,0,0,0
63,1157,456.8343506,0,0,0,0
63,1158,451.9481506,0,0,0,0
63,1159,451.9481506,0,0,0,0
63,1160,450.2244873,0,0,0,0
63,1161,450.2244873,0,0,0,0
63,1162,450.2244873,0,0,0,0
63,1163,439.9310608,0,0,0,0
63,1164,439.9310608,0,0,0,0
63,1165,437.6784058,0,0,0,0
63,1166,430.9605103,0,0,0,0
63,1167,430.9605103,0,0,0,0
63,1168,430.800293,0,0,0,0
63,1169,430.800293,0,0,0,0
63,1170,430.800293,0,0,0,0
63,1171,415.4974365,0,0,0,0
63,1172,415.4974365,0,0,0,0
63,1173,407.5462036,0,0,0,0
63,1174,407.5462036,0,0,0,0
63,1175,407.5462036,0,0,0,0
63,1176,398.1067505,0,0,0,0
63,1177,398.1067505,0,0,0,0
63,1178,398.1067505,0,0,0,0
63,1179,396.3669434,0,0,0,0
63,1180,393.8710022,0,0,0,0
63,1181,386.81073,0,0,0,0
63,1182,386.81073,0,0,0,0
63,1183,384.6156616,0,0,0,0
63,1184,374.6659546,0,0,0,0
63,1185,374.6659546,0,0,0,0
63,1186,373.5765686,0,0,0,0
63,1187,369.5772095,0,0,0,0
63,1188,362.3227844,0,0,0,0
63,1189,362.3227844,0,0,0,0
63,1190,362.3227844,0,0,0,0
63,1191,354.0729065,0,0,0,0
63,1192,353.4157104,0,0,0,0
63,1193,345.3982849,0,0,0,0
63,1194,344.78302,0,0,0,0
63,1195,344.78302,0,0,0,0
63,1196,337.8913574,0,0,0,0
63,1197,336.1963501,0,0,0,0
63,1198,336.1963501,0,0,0,0
63,1199,334.080719,0,0,0,0
63,1200,331.0361938,0,0,0,0
63,1201,322.588562,0,0,0,0
63,1202,319.386261,0,0,0,0
63,1203,319.386261,0,0,0,0
63,1204,319.386261,0,0,0,0
63,1205,317.9573059,0,0,0,0
63,1206,313.5664978,0,0,0,0
63,1207,313.5664978,0,0,0,0
63,1208,309.7982178,0,0,0,0
63,1209,308.9689026,0,0,0,0
63,1210,305.1313477,0,0,0,0
63,1211,304.5238037,0,0,0,0
63,1212,304.5238037,0,0,0,0
63,1213,301.8236389,0,0,0,0
63,1214,299.5533142,0,0,0,0
63,1215,299.3371277,0,0,0,0
63,1216,299.3371277,0,0,0,0
63,1217,299.3371277,0,0,0,0
63,1218,299.3371277,0,0,0,0
63,1219,298.6468201,0,0,0,0
63,1220,296.369751,0,0,0,0
63,1221,295.9533386,0,0,0,0
63,1222,295.9533386,0,0,0,0
63,1223,290.315094,0,0,0,0
63,1224,290.315094,0,0,0,0
63,1225,288.350647,0,0,0,0
63,1226,286.8981018,0,0,0,0
63,1227,286.8981018,0,0,0,0
63,1228,286.8981018,0,0,0,0
63,1229,270.8308716,0,0,0,0
63,1230,270.8308716,0,0,0,0
63,1231,270.8308716,0,0,0,0
63,1232,263.3804321,0,0,0,0
64,1233,154.0666962,0,0,0,0
66,1234,140.9031219,0,0,0,0
66,1235,140.9031219,0,0,0,0
66,1236,140.9031219,0,0,0,0
66,1237,140.3314209,0,0,0,0
66,1238,138.7074738,0,0,0,0
66,1239,133.0090942,0,0,0,0
66,1240,127.4446487,0,0,0,0
66,1241,124.8920822,0,0,0,0
66,1242,124.8920822,0,0,0,0
66,1243,122.2280502,0,0,0,0
66,1244,122.1164398,0,0,0,0
66,1245,120.1064987,0,0,0,0
66,1246,120.1064987,0,0,0,0
66,1247,120.1064987,0,0,0,0
66,1248,120.1064987,0,0,0,0
66,1249,117.1788483,0,0,0,0
66,1250,116.1678238,0,0,0,0
66,1251,115.2171021,0,0,0,0
66,1252,109.1242599,0,0,0,0
66,1253,106.4953003,0,0,0,0
66,1254,106.4953003,0,0,0,0
66,1255,103.5087509,0,0,0,0
66,1256,95.7037659,0,0,0,0
66,1257,95.7037659,0,0,0,0
66,1258,92.7171783,0,0,0,0
66,1259,92.7171783,0,0,0,0
66,1260,92.7171783,0,0,0,0
66,1261,91.0726318,0,0,0,0
66,1262,90.3811951,0,0,0,0
66,1263,89.2258759,0,0,0,0
66,1264,87.6002426,0,0,0,0
66,1265,87.6002426,0,0,0,0
66,1266,87.6002426,0,0,0,0
66,1267,86.0543747,0,0,0,0
67,1268,273.5997009,0,0,0,0
67,1269,266.990448,0,0,0,0
67,1270,266.990448,0,0,0,0
67,1271,266.990448,0,0,0,0
67,1272,255.1065216,0,0,0,0
67,1273,255.1065216,0,0,0,0
67,1274,231.3982697,0,0,0,0
67,1275,228.1252899,0,0,0,0
67,1276,228.1252899,0,0,0,0
67,1277,228.1252899,0,0,0,0
67,1278,223.9629211,0,0,0,0
67,1279,221.8351593,0,0,0,0
67,1280,158.7388153,0,0,0,0
67,1281,156.5198059,0,0,0,0
67,1282,155.59198,0,0,0,0
67,1283,154.6835327,0,0,0,0
67,1284,151.661972,0,0,0,0
67,1285,151.661972,0,0,0,0
67,1286,151.661972,0,0,0,0
67,1287,145.0700073,0,0,0,0
67,1288,142.2401581,0,0,0,0
67,1289,139.4649506,0,0,0,0
67,1290,137.3049011,0,0,0,0
67,1291,135.6287231,0,0,0,0
67,1292,134.8375549,0,0,0,0
68,1293,191.8412781,0,0,0,0
68,1294,181.593338,0,0,0,0
68,1295,181.593338,0,0,0,0
68,1296,181.593338,0,0,0,0
68,1297,178.4093628,0,0,0,0
68,1298,153.372467,0,0,0,0
68,1299,153.372467,0,0,0,0
68,1300,140.0964508,0,0,0,0
68,1301,140.0964508,0,0,0,0
68,1302,132.4785767,0,0,0,0
68,1303,132.4132233,0,0,0,0
68,1304,132.4132233,0,0,0,0
68,1305,132.4132233,0,0,0,0
68,1306,131.4231567,0,0,0,0
68,1307,128.6104889,0,0,0,0
68,1308,124.6694794,0,0,0,0
68,1309,121.4125671,0,0,0,0
68,1310,117.9717102,0,0,0,0
68,1311,114.125061,0,0,0,0
68,1312,110.063324,0,0,0,0
68,1313,105.7920151,0,0,0,0
68,1314,102.3117828,0,0,0,0
68,1315,100.2318344,0,0,0,0
68,1316,98.2787094,0,0,0,0
68,1317,96.1900711,0,0,0,0
68,1318,94.119812,0,0,0,0
68,1319,92.0222931,0,0,0,0
68,1320,90.4321365,0,0,0,0
68,1321,89.2025146,0,0,0,0
68,1322,88.7248764,0,0,0,0
68,1323,88.0331268,0,0,0,0
68,1324,87.4543152,0,0,0,0
68,1325,87.1940613,0,0,0,0
68,1326,86.8724442,0,0,0,0
68,1327,86.8724442,0,0,0,0
68,1328,86.8724442,0,0,0,0
68,1329,80.3804016,0,0,0,0
69,1330,89.1578522,0,0,0,0
69,1331,88.8949661,0,0,0,0
69,1332,88.8192749,0,0,0,0
69,1333,87.8477402,0,0,0,0
69,1334,86.7168579,0,0,0,0
69,1335,86.7168579,0,0,0,0
69,1336,86.7168579,0,0,0,0
69,1337,86.7168579,0,0,0,0
69,1338,86.222168,0,0,0,0
69,1339,86.1217804,0,0,0,0
69,1340,86.0475616,0,0,0,0
69,1341,86.0475616,0,0,0,0
69,1342,86.0475616,0,0,0,0
69,1343,85.7590027,0,0,0,0
69,1344,85.1452103,0,0,0,0
69,1345,85.1288681,0,0,0,0
69,1346,84.7847595,0,0,0,0
69,1347,77.8554382,0,0,0,0
69,1348,77.8554382,0,0,0,0
69,1349,77.8554382,0,0,0,0
69,1350,76.6334457,0,0,0,0
69,1351,73.6022644,0,0,0,0
69,1352,71.5557938,0,0,0,0
69,1353,69.9585419,0,0,0,0
70,1354,71.3556976,0,0,0,0
70,1355,66.0813141,0,0,0,0
70,1356,63.5036163,0,0,0,0
70,1357,62.4546356,0,0,0,0
70,1358,62.4546356,0,0,0,0
70,1359,62.4546356,0,0,0,0
70,1360,60.1956253,0,0,0,0
71,1361,36.9450111,0,0,0,0
71,1362,35.3249817,0,0,0,0
71,1363,35.3249817,0,0,0,0
71,1364,35.3249817,0,0,0,0
71,1365,34.2629662,0,0,0,0
71,1366,34.0824432,0,0,0,0
71,1367,33.1572952,0,0,0,0
71,1368,32.362999,0,0,0,0
71,1369,31.4766293,0,0,0,0
71,1370,31.4766293,0,0,0,0
71,1371,31.4766293,0,0,0,0
71,1372,30.7865849,0,0,0,0
71,1373,29.9408855,0,0,0,0
72,1374,73.5208435,0,0,0,0
72,1375,71.9897995,0,0,0,0
72,1376,71.623703,0,0,0,0
72,1377,68.4346542,0,0,0,0
72,1378,63.2590523,0,0,0,0
72,1379,56.3399315,0,0,0,0
72,1380,42.4371109,0,0,0,0
72,1381,39.0048065,0,0,0,0
73,1382,70.8509598,0,0,0,0
73,1383,68.7683182,0,0,0,0
73,1384,68.5499802,0,0,0,0
73,1385,66.7651291,0,0,0,0
74,1386,7.444057,0,0,0,0
74,1387,6.6520376,0,0,0,0
74,1388,6.0761642,0,0,0,0
74,1389,5.7078562,0,0,0,0
74,1390,5.6096578,0,0,0,0
74,1391,5.6096578,0,0,0,0
74,1392,5.6096578,0,0,0,0
74,1393,5.6096578,0,0,0,0
74,1394,5.5320029,0,0,0,0
74,1395,5.4136391,0,0,0,0
74,1396,5.0817208,0,0,0,0
74,1397,3.962285,0,0,0,0
74,1398,3.3678114,0,0,0,0
74,1399,2.8678346,0,0,0,0
74,1400,2.7356467,0,0,0,0
74,1401,2.7356467,0,0,0,0
74,1402,2.7356467,0,0,0,0
74,1403,2.7356467,0,0,0,0
74,1404,2.6014118,0,0,0,0
74,1405,2.5822232,0,0,0,0
74,1406,2.3577404,0,0,0,0
74,1407,2.2898369,0,0,0,0
74,1408,2.2898369,0,0,0,0
74,1409,2.2898369,0,0,0,0
74,1410,2.2898369,0,0,0,0
74,1411,2.2219958,0,0,0,0
74,1412,1.981814,0,0,0,0
74,1413,1.596704,0,0,0,0
74,1414,1.4479643,0,0,0,0
74,1415,1.1843601,0,0,0,0
74,1416,1.1608937,0,0,0,0
74,1417,1.1018652,0,0,0,0
74,1418,1.1018652,0,0,0,0
74,1419,1.1018652,0,0,0,0
74,1420,1.1018652,0,0,0,0
74,1421,1.042245,0,0,0,0
74,1422,1.0018198,0,0,0,0
74,1423,0.9840349,0,0,0,0
74,1424,0.7381191,0,0,0,0
74,1425,0.4078859,0,0,0,0
74,1426,0.3661102,0,0,0,0
74,1427,0.3449109,0,0,0,0
74,1428,0.1949279,0,0,0,0
74,1429,0.1630251,0,0,0,0
74,1430,0.1630251,0,0,0,0
74,1431,0.1630251,0,0,0,0
74,1432,0.1630251,0,0,0,0
74,1433,0.1549505,0,0,0,0
74,1434,0.1549505,0,0,0,0
74,1435,0.1549505,0,0,0,0
74,1436,0.1549505,0,0,0,0
74,1437,0.1309274,0,0,0,0
74,1438,0.0881141,0,0,0,0
74,1439,0.0682859,0,0,0,0
74,1440,0.0682859,0,0,0,0
74,1441,0.0682859,0,0,0,0
74,1442,-0.0141695,0,0,0,0
74,1443,-0.0979214,0,0,0,0
74,1444,-0.0979214,0,0,0,0
74,1445,-0.440137,0,0,0,0
74,1446,-0.440137,0,0,0,0
74,1447,-0.5769827,0,0,0,0
74,1448,-3.9671843,0,0,0,0
75,1449,33.1341095,0,0,0,0
75,1450,33.0779762,0,0,0,0
75,1451,32.3413391,0,0,0,0
75,1452,32.3413391,0,0,0,0
75,1453,32.3413391,0,0,0,0
75,1454,30.9600353,0,0,0,0
75,1455,30.0326385,0,0,0,0
75,1456,30.0326385,0,0,0,0
75,1457,30.0326385,0,0,0,0
75,1458,27.1544571,0,0,0,0
75,1459,18.6818066,0,0,0,0
75,1460,9.7869463,0,0,0,0
75,1461,9.7096319,0,0,0,0
75,1462,9.6667099,0,0,0,0
75,1463,9.6617146,0,0,0,0
75,1464,9.6617146,0,0,0,0
75,1465,9.6435032,0,0,0,0
75,1466,9.6435032,0,0,0,0
75,1467,9.6435032,0,0,0,0
75,1468,9.6226788,0,0,0,0
75,1469,9.6090298,0,0,0,0
75,1470,9.5004559,0,0,0,0
75,1471,9.4252605,0,0,0,0
75,1472,9.4252605,0,0,0,0
75,1473,9.3730545,0,0,0,0
75,1474,9.3730545,0,0,0,0
75,1475,9.3516941,0,0,0,0
75,1476,9.2892733,0,0,0,0
75,1477,9.159936,0,0,0,0
75,1478,9.0609407,0,0,0,0
75,1479,9.0609407,0,0,0,0
75,1480,9.0609407,0,0,0,0
75,1481,9.0364838,0,0,0,0
75,1482,8.9954424,0,0,0,0
75,1483,8.8783302,0,0,0,0
75,1484,8.8151979,0,0,0,0
75,1485,8.8151979,0,0,0,0
75,1486,8.8151979,0,0,0,0
75,1487,8.6510181,0,0,0,0
75,1488,8.5648985,0,0,0,0
76,1489,248.6641541,0,0,0,0
76,1490,245.2467499,0,0,0,0
76,1491,239.8931732,0,0,0,0
76,1492,234.5894928,0,0,0,0
76,1493,229.2528534,0,0,0,0
76,1494,222.7493286,0,0,0,0
76,1495,215.313446,0,0,0,0
76,1496,210.3183441,0,0,0,0
76,1497,206.9002991,0,0,0,0
76,1498,202.2762909,0,0,0,0
76,1499,198.1109924,0,0,0,0
76,1500,191.7610474,0,0,0,0
76,1501,185.3570862,0,0,0,0
76,1502,179.8707275,0,0,0,0
76,1503,174.815155,0,0,0,0
76,1504,171.8046875,0,0,0,0
76,1505,163.9408875,0,0,0,0
76,1506,122.4904709,0,0,0,0
76,1507,122.4904709,0,0,0,0
76,1508,120.567276,0,0,0,0
76,1509,118.6592255,0,0,0,0
76,1510,116.964386,0,0,0,0
76,1511,116.950798,0,0,0,0
76,1512,116.8460464,0,0,0,0
76,1513,116.634346,0,0,0,0
76,1514,116.6329803,0,0,0,0
76,1515,113.3710327,0,0,0,0
76,1516,113.0610275,0,0,0,0
76,1517,112.8106308,0,0,0,0
76,1518,111.9866867,0,0,0,0
76,1519,111.8927994,0,0,0,0
76,1520,111.2311707,0,0,0,0
76,1521,111.1322479,0,0,0,0
76,1522,111.1082153,0,0,0,0
76,1523,110.3857956,0,0,0,0
76,1524,109.1221008,0,0,0,0
76,1525,107.3295822,0,0,0,0
76,1526,103.7561264,0,0,0,0
76,1527,103.7561264,0,0,0,0
